,month,UMAP1,UMAP2
0,5,2.4890637397766118,1.5065326690673828
1,5,2.543200969696045,1.4090725183486938
2,5,2.5768096446990967,1.4209591150283811
3,5,2.52211856842041,1.5400571823120115
4,5,2.419872283935547,1.3905699253082275
5,5,2.438044309616089,1.36587393283844
6,5,2.496873617172241,1.3487582206726074
7,5,2.4924092292785645,1.5651167631149292
8,5,2.3806447982788086,1.4562609195709229
9,5,2.402578115463257,1.532313108444214
10,5,2.3873231410980225,1.5241901874542236
11,5,2.6284775733947754,1.4410263299942017
12,5,2.5783820152282715,1.564969539642334
13,5,2.41915225982666,1.571656584739685
14,5,2.631396770477295,1.4235293865203855
15,5,2.5638906955718994,1.3294769525527954
16,5,2.431100845336914,1.5858629941940308
17,5,2.3554861545562744,1.5053858757019043
18,5,2.633154392242432,1.51310133934021
19,5,2.623870372772217,1.5324883460998535
20,5,2.414051055908203,1.3260828256607056
21,5,2.3575632572174072,1.384910225868225
22,5,2.5644514560699463,1.3161160945892334
23,5,2.369836807250977,1.5501549243927002
24,5,2.4169790744781494,1.592721462249756
25,5,2.560333490371704,1.3100569248199463
26,5,2.4997854232788086,1.6172471046447754
27,5,2.3940224647521973,1.5867282152175903
28,5,2.3357503414154053,1.4062159061431885
29,5,2.6594393253326416,1.4404144287109375
30,5,2.6151747703552246,1.5705153942108154
31,5,2.6391897201538086,1.5403021574020386
32,5,2.5522382259368896,1.612836480140686
33,5,2.433091878890991,1.2979506254196167
34,5,2.447561025619507,1.2928749322891235
35,5,2.3340978622436523,1.5123087167739868
36,5,2.5615243911743164,1.6112585067749023
37,5,2.459855318069458,1.6224894523620603
38,5,2.345216751098633,1.5419470071792605
39,5,2.60233211517334,1.31128191947937
40,5,2.3225340843200684,1.3845927715301514
41,5,2.311319351196289,1.495714545249939
42,5,2.3626010417938232,1.321489334106445
43,5,2.5623135566711426,1.6306133270263672
44,5,2.320408821105957,1.3690639734268188
45,5,2.4707016944885254,1.648829698562622
46,5,2.544376850128174,1.6462554931640625
