,month,UMAP1,UMAP2
0,5,6.769275665283203,5.00888729095459
1,5,6.75524377822876,5.028178215026856
2,5,6.776358127593994,4.988896369934082
3,5,6.755461692810059,5.03939151763916
4,5,6.781832218170166,4.984883785247803
5,5,6.814916610717773,4.999808311462402
6,5,6.781780242919922,5.062143802642822
7,5,6.732895851135254,5.047616958618164
8,5,6.799774646759033,5.061320781707764
9,5,6.709003448486328,5.013751029968262
10,5,6.725543022155762,5.05748176574707
11,5,6.837283611297607,5.011486053466797
12,5,6.775644779205322,4.947555065155029
13,5,6.813158988952637,5.07199239730835
14,5,6.811856746673584,4.952971458435059
15,5,6.845978736877441,5.0303239822387695
16,5,6.844586372375488,5.041470527648926
17,5,6.829364776611328,5.068667888641357
18,5,6.698758602142334,5.0579094886779785
19,5,6.762423992156982,5.108208179473877
20,5,6.67326545715332,4.987855434417725
21,5,6.709372997283936,5.095794200897217
22,5,6.876664161682129,5.007205963134766
23,5,6.877187252044678,5.003715515136719
24,5,6.878087997436523,5.015898704528809
25,5,6.675518989562988,5.066148281097412
26,5,6.86775541305542,5.073206424713135
27,5,6.877039909362793,4.971097946166992
28,5,6.659993171691895,4.991809368133545
29,5,6.659934520721436,4.9798760414123535
30,5,6.886991500854492,5.042799949645996
31,5,6.745209693908691,4.8977580070495605
32,5,6.726603031158447,5.126762390136719
33,5,6.894545555114746,5.025454044342041
34,5,6.833440780639648,5.121064186096191
35,5,6.646462917327881,5.003950119018555
36,5,6.773698806762695,5.139866352081299
37,5,6.720868110656738,5.130608558654785
38,5,6.719082355499268,5.135406017303467
39,5,6.6596879959106445,5.086596012115479
40,5,6.867346286773682,4.919331073760986
41,5,6.638894557952881,4.983352184295654
42,5,6.868099689483643,4.915122032165527
43,5,6.7699971199035645,5.151800632476807
44,5,6.910429000854492,5.010313034057617
45,5,6.80841875076294,5.149681568145752
46,5,6.873742580413818,5.115823268890381
47,5,6.876543998718262,5.119168281555176
48,5,6.782960414886475,4.8641133308410645
49,5,6.75736665725708,5.1640448570251465
50,5,6.616678714752197,5.044554710388184
51,5,6.805099010467529,4.857994079589844
52,5,6.633620262145996,5.092681884765625
53,5,6.927445411682129,4.9765305519104
54,5,6.924842357635498,4.962619781494141
55,5,6.677156448364258,5.146292209625244
56,5,6.935207366943359,5.021248817443848
57,5,6.883260250091553,4.892012119293213
58,5,6.909672737121582,5.107485294342041
59,5,6.671021461486816,5.146245002746582
60,5,6.670390605926514,4.874027252197266
61,5,6.789398670196533,4.84119987487793
62,5,6.687911033630371,5.167553901672363
63,5,6.609923839569092,5.084758281707764
64,5,6.8581953048706055,5.171937942504883
65,5,6.883148193359375,5.156581878662109
66,5,6.783748149871826,5.194585800170898
67,5,6.776503086090088,5.199741840362549
68,5,6.6261749267578125,5.12953519821167
69,5,6.6113057136535645,5.108932018280029
70,5,6.7692389488220215,5.202121734619141
71,5,6.742105960845947,5.203007221221924
72,5,6.836697101593018,5.194849491119385
73,5,6.821432590484619,5.2005534172058105
74,5,6.638233184814453,4.873600006103516
75,5,6.963467597961426,5.04814338684082
76,5,6.758993625640869,4.819661140441895
77,5,6.604638576507568,4.91204309463501
78,5,6.951586723327637,5.0936713218688965
79,5,6.631226539611816,5.1511430740356445
80,5,6.807290077209473,4.819005966186523
81,5,6.846051216125488,4.829373359680176
82,5,6.949020862579346,4.921245574951172
83,5,6.613607406616211,4.891806602478027
84,5,6.58390474319458,4.9431257247924805
85,5,6.787196159362793,4.810667037963867
86,5,6.759343147277832,5.217763900756836
87,5,6.572014331817627,5.064512729644775
88,5,6.977986812591553,5.028993129730225
89,5,6.707108020782471,4.817360877990723
90,5,6.790323257446289,4.807070732116699
91,5,6.922177791595459,4.870410442352295
92,5,6.964951038360596,4.931351661682129
93,5,6.596274375915527,5.129031658172607
94,5,6.634172439575195,5.173689365386963
95,5,6.751840114593506,5.224411010742188
96,5,6.564795970916748,5.06343936920166
97,5,6.619379043579102,4.860136985778809
98,5,6.704148769378662,4.806349277496338
99,5,6.951967716217041,5.138197898864746
100,5,6.554505348205566,5.069187164306641
101,5,6.580294132232666,4.894385814666748
102,5,6.919238090515137,4.8377366065979
103,5,6.87348747253418,5.220602989196777
104,5,6.593270778656006,4.864199638366699
105,5,6.687716960906982,4.794800281524658
106,5,6.962719917297363,5.153233528137207
107,5,6.601376056671143,5.178199291229248
108,5,6.536223411560059,5.050157070159912
109,5,6.541861057281494,4.948935031890869
110,5,6.892163276672363,5.222448825836182
111,5,6.63388729095459,5.211434364318848
112,5,6.6833343505859375,4.7858076095581055
113,5,6.531539440155029,4.965272426605225
114,5,6.955697059631348,5.177492618560791
115,5,6.58616304397583,4.851973533630371
116,5,6.688896656036377,4.780110836029053
117,5,6.731905937194824,4.7677106857299805
118,5,7.015029430389404,4.952127933502197
119,5,7.023148536682129,5.004989147186279
120,5,6.519934177398682,5.018167972564697
121,5,6.523881912231445,4.964311122894287
122,5,6.637531757354736,4.797919750213623
123,5,6.558349132537842,4.873969554901123
124,5,6.591207981109619,5.194568634033203
125,5,6.517114639282227,5.067460060119629
126,5,7.022720813751221,5.084883213043213
127,5,6.521401405334473,4.939820766448975
128,5,6.649184703826904,5.245448589324951
129,5,6.538871765136719,4.893210887908936
130,5,6.512476444244385,5.053454399108887
131,5,6.7955322265625,4.752188682556152
132,5,6.900822162628174,5.245965957641602
133,5,6.633357048034668,5.241489410400391
134,5,6.794876575469971,5.279922962188721
135,5,6.787023067474365,5.281623363494873
136,5,7.038182258605957,5.053042411804199
137,5,6.97256326675415,4.832151889801025
138,5,6.87024450302124,5.26763916015625
139,5,6.519826889038086,5.12140417098999
140,5,6.507332801818848,4.936931610107422
141,5,6.859813213348389,4.75139045715332
142,5,6.993957996368408,5.181957721710205
143,5,7.050273418426514,5.041515827178955
144,5,6.5476155281066895,5.181816101074219
145,5,7.0505547523498535,5.048484802246094
146,5,6.491544723510742,4.990714073181152
147,5,6.505539894104004,5.104514598846436
148,5,7.049639701843262,4.965474605560303
149,5,6.521791458129883,4.8824310302734375
150,5,6.689735889434815,5.284811496734619
151,5,6.743742942810059,4.731217384338379
152,5,7.044642448425293,5.093875408172607
153,5,6.52548360824585,5.15593147277832
154,5,7.056293964385986,5.040863990783691
155,5,6.8082804679870605,4.7287917137146
156,5,7.051419734954834,4.946887493133545
157,5,7.0080671310424805,5.178928375244141
158,5,6.555199146270752,5.204202651977539
159,5,7.037848472595215,4.900652885437012
160,5,7.056190967559815,5.072153091430664
161,5,6.6952314376831055,5.294021129608154
162,5,7.062774658203125,4.981363773345947
163,5,6.987573146820068,5.211584091186523
164,5,7.064592361450195,5.049035549163818
165,5,6.476692199707031,4.999663829803467
166,5,6.91994571685791,5.270718097686768
167,5,7.03715181350708,5.150102138519287
168,5,7.059966087341309,5.0969319343566895
169,5,6.634657859802246,4.745935440063477
170,5,6.649108409881592,4.738492965698242
171,5,6.492280006408691,5.126663684844971
172,5,6.833856105804443,5.31127405166626
173,5,6.468564987182617,5.036644458770752
174,5,7.066464900970459,4.933051586151123
175,5,6.910976886749268,5.28713321685791
176,5,6.708780288696289,5.317237854003906
177,5,7.043075084686279,4.8624653816223145
178,5,7.033749580383301,5.182257175445557
179,5,6.9059038162231445,5.295932769775391
180,5,6.929006576538086,4.743274688720703
181,5,7.085390090942383,5.014442920684815
182,5,6.819207668304443,4.702340126037598
183,5,6.7113142013549805,4.70413064956665
184,5,6.907154560089111,5.299258708953857
185,5,6.9482197761535645,5.276458263397217
186,5,6.475924491882324,5.126423358917236
187,5,6.453701496124268,5.006010055541992
188,5,6.757732391357422,5.3329854011535645
189,5,6.480737686157227,4.881197452545166
190,5,7.0273261070251465,4.8206400871276855
191,5,6.730178356170654,4.695551872253418
192,5,6.958136558532715,5.2756547927856445
193,5,6.837181568145752,4.698546409606934
194,5,6.6739606857299805,5.320518970489502
195,5,7.003875732421875,5.238207817077637
196,5,6.579607963562012,5.273383617401123
197,5,6.564908027648926,4.765096187591553
198,5,6.499672889709473,5.189017295837402
199,5,6.582681655883789,5.278148174285889
200,5,6.558229923248291,4.768555641174316
201,5,7.084797382354736,4.92430305480957
202,5,7.097338676452637,5.023905277252197
203,5,6.446998596191406,5.03270435333252
204,5,6.994906902313232,5.252346992492676
205,5,7.081509113311768,5.117934703826904
206,5,7.090193748474121,5.096835136413574
207,5,6.980834007263184,5.267977714538574
208,5,6.842381477355957,4.691296577453613
209,5,6.452027797698975,4.93044900894165
210,5,6.641201972961426,5.317524433135986
211,5,6.914148807525635,4.714155197143555
212,5,6.73582124710083,4.682986736297607
213,5,7.09920597076416,5.079067230224609
214,5,6.906219959259033,4.70822811126709
215,5,6.5586652755737305,5.271034717559815
216,5,6.453878402709961,5.119554996490479
217,5,6.4444580078125,4.9403839111328125
218,5,7.106011390686035,4.973963260650635
219,5,6.438271045684815,4.955195903778076
220,5,6.487472534179688,4.828468322753906
221,5,6.613561153411865,4.713027477264404
222,5,6.503886222839356,5.226170539855957
223,5,7.040926456451416,5.228542804718018
224,5,6.942860126495361,5.312713146209717
225,5,6.994054794311523,5.278285980224609
226,5,6.995457172393799,5.278246402740479
227,5,6.428066730499268,4.957511425018311
228,5,6.620469570159912,4.69836950302124
229,5,6.58284854888916,4.719061374664307
230,5,6.96053409576416,5.309025764465332
231,5,6.433439254760742,5.110429286956787
232,5,6.817567348480225,5.363128185272217
233,5,7.048205852508545,4.794674396514893
234,5,6.441736698150635,5.137174129486084
235,5,7.079380989074707,5.188251972198486
236,5,6.712069034576416,5.362771034240723
237,5,6.555973052978516,4.732936382293701
238,5,7.080140590667725,5.191330909729004
239,5,6.603579044342041,5.3272199630737305
240,5,6.683695316314697,5.359172344207764
241,5,6.587697982788086,5.321711540222168
242,5,6.536892890930176,5.286649703979492
243,5,6.893906593322754,4.672789096832275
244,5,6.55133867263794,4.726196765899658
245,5,6.459564208984375,5.198296546936035
246,5,6.840295314788818,5.370600700378418
247,5,6.843898296356201,4.657413005828857
248,5,6.906843185424805,5.352623462677002
249,5,7.088730335235596,5.195499897003174
250,5,6.847865581512451,5.37234354019165
251,5,6.806113243103027,4.648133754730225
252,5,7.026443958282471,5.282240867614746
253,5,6.536233901977539,4.728211402893066
254,5,6.985625743865967,4.707411766052246
255,5,6.721273899078369,4.643641948699951
256,5,7.098315715789795,5.19640588760376
257,5,6.3985209465026855,4.993474960327148
258,5,6.491636276245117,5.263759613037109
259,5,6.460877418518066,5.228166103363037
260,5,6.39448881149292,5.049954891204834
261,5,6.598995208740234,4.674170970916748
262,5,7.125118255615234,4.867339134216309
263,5,6.959183692932129,4.6795973777771
264,5,7.15505313873291,4.993127822875977
265,5,6.60180139541626,5.358999729156494
266,5,6.449297428131104,4.80359411239624
267,5,6.953783512115479,5.353291034698486
268,5,6.896304607391357,5.378674030303955
269,5,6.659477710723877,5.383005142211914
270,5,6.783553123474121,5.3997321128845215
271,5,7.058135986328125,5.273476600646973
272,5,6.405030727386475,5.13645601272583
273,5,6.894569396972656,4.645279884338379
274,5,6.590548992156982,4.670152187347412
275,5,6.7501397132873535,5.402581691741943
276,5,6.630268573760986,4.649814605712891
277,5,6.483188152313232,4.74788761138916
278,5,6.5208516120910645,5.315762042999268
279,5,7.087258338928223,4.778353214263916
280,5,7.1523756980896,5.116610527038574
281,5,6.419924259185791,5.192631244659424
282,5,7.04948616027832,4.73261833190918
283,5,6.386343955993652,5.104263782501221
284,5,6.483667373657227,5.285492897033691
285,5,6.382115840911865,5.096677780151367
286,5,7.0571794509887695,4.7331953048706055
287,5,7.1732177734375,5.026242733001709
288,5,7.154529571533203,4.89079475402832
289,5,6.77623987197876,5.415632247924805
290,5,7.153060436248779,4.88570499420166
291,5,6.483593940734863,5.293958187103272
292,5,6.781476974487305,4.611454963684082
293,5,7.111346244812012,4.794793128967285
294,5,6.673940181732178,4.621453285217285
295,5,6.368276119232178,5.046679973602295
296,5,6.7094597816467285,4.612760066986084
297,5,7.1313090324401855,5.203227996826172
298,5,6.825191020965576,5.4180588722229
299,5,6.399582386016846,4.846574783325195
300,5,7.143328666687012,5.184074401855469
301,5,6.390109062194824,4.8664870262146
302,5,6.64412784576416,4.624903202056885
303,5,7.05286169052124,5.311882495880127
304,5,7.149368762969971,4.850450038909912
305,5,6.37265157699585,5.113458633422852
306,5,6.375900745391846,4.90036678314209
307,5,7.153041839599609,5.17357349395752
308,5,7.175676345825195,5.102542400360107
309,5,7.040552616119385,4.699054718017578
310,5,6.513922214508057,4.690270900726318
311,5,6.641580581665039,5.406576156616211
312,5,7.187185764312744,5.021459102630615
313,5,6.552267074584961,4.660815238952637
314,5,6.948123931884766,5.390527248382568
315,5,7.187026500701904,4.979816913604736
316,5,6.388888359069824,4.850287914276123
317,5,6.540228843688965,4.666959762573242
318,5,6.602733612060547,4.631845951080322
319,5,6.387061595916748,5.177712917327881
320,5,6.728363990783691,5.430623531341553
321,5,7.1557817459106445,4.84507942199707
322,5,7.0618085861206055,5.317456245422363
323,5,6.395779609680176,4.824347496032715
324,5,7.149195194244385,5.203549385070801
325,5,7.185917854309082,4.927124500274658
326,5,7.180825710296631,5.122010231018066
327,5,6.366124629974365,4.893877029418945
328,5,7.070528984069824,5.31580114364624
329,5,6.711042404174805,5.434921741485596
330,5,6.412062168121338,5.2422308921813965
331,5,6.3604021072387695,5.1258158683776855
332,5,6.9332380294799805,4.61857795715332
333,5,6.70550012588501,5.43553638458252
334,5,6.373820781707764,4.858522891998291
335,5,7.136255264282227,5.2382025718688965
336,5,6.814604759216309,4.587513446807861
337,5,7.155525207519531,4.822091102600098
338,5,7.039761543273926,4.678860187530518
339,5,6.894416809082031,5.425614356994629
340,5,7.116888999938965,4.755418300628662
341,5,6.403119087219238,4.790179252624512
342,5,7.203953742980957,4.987525463104248
343,5,7.063169479370117,5.3353800773620605
344,5,6.803403377532959,5.447880744934082
345,5,6.339622020721436,4.953331470489502
346,5,7.135911464691162,4.770759582519531
347,5,7.1808905601501465,4.856663227081299
348,5,6.338611125946045,5.083139896392822
349,5,6.334179878234863,5.0526862144470215
350,5,6.430062770843506,5.292015075683594
351,5,6.402309894561768,4.77331018447876
352,5,6.339535713195801,4.927002906799316
353,5,6.40544319152832,4.768289566040039
354,5,6.581473350524902,5.412189960479736
355,5,6.3465495109558105,5.132802963256836
356,5,6.504071235656738,5.36660623550415
357,5,6.414185047149658,5.275169372558594
358,5,6.957035064697266,4.611047744750977
359,5,6.870628356933594,5.446844577789307
360,5,6.340081691741943,4.9070587158203125
361,5,6.489827156066895,4.669676303863525
362,5,6.934215545654297,5.43111515045166
363,5,6.324303150177002,5.026642322540283
364,5,6.363164901733398,5.197533130645752
365,5,7.117157459259033,5.300299644470215
366,5,6.480245590209961,4.67233419418335
367,5,7.06933069229126,5.351422309875488
368,5,6.496297836303711,4.657018661499023
369,5,6.721289157867432,4.565648078918457
370,5,7.219103813171387,4.954368114471436
371,5,6.403585910797119,5.274208068847656
372,5,6.695114612579346,5.459292888641357
373,5,6.877358913421631,4.5740885734558105
374,5,6.529390335083008,4.630777835845947
375,5,6.728460311889648,4.562236309051514
376,5,7.027710914611816,5.389585494995117
377,5,6.4874587059021,4.658662796020508
378,5,7.176352500915527,5.222569465637207
379,5,6.9237446784973145,5.444024085998535
380,5,7.137935638427734,4.741283893585205
381,5,6.521377086639404,5.395638465881348
382,5,6.852593421936035,4.5638275146484375
383,5,7.08880615234375,4.682216644287109
384,5,7.116564750671387,4.710873126983643
385,5,6.682605743408203,5.464226245880127
386,5,6.879237174987793,4.567209720611572
387,5,6.318300247192383,5.090355396270752
388,5,6.663818836212158,4.565495014190674
389,5,7.230013847351074,4.954840183258057
390,5,7.232909202575684,4.981705188751221
391,5,6.374550819396973,4.777425289154053
392,5,6.445105075836182,4.685525417327881
393,5,7.074033260345459,5.36506462097168
394,5,7.1129913330078125,4.699068069458008
395,5,7.211553573608398,4.863494873046875
396,5,7.020719051361084,4.620528697967529
397,5,6.828458786010742,4.550973892211914
398,5,6.34247350692749,4.830237865447998
399,5,6.547454357147217,5.423501968383789
400,5,6.306026458740234,5.04843807220459
401,5,6.952395915985107,5.444942951202393
402,5,6.532207489013672,4.612121105194092
403,5,6.680129528045654,5.472527980804443
404,5,6.577800750732422,5.440182209014893
405,5,6.886011123657227,4.558797836303711
406,5,6.495220184326172,5.393021106719971
407,5,6.51387882232666,5.4063568115234375
408,5,6.584235668182373,4.5821146965026855
409,5,6.895978927612305,5.468475818634033
410,5,7.110928535461426,4.683491230010986
411,5,6.350142955780029,4.799027442932129
412,5,6.753894805908203,4.540699481964111
413,5,6.5323166847229,4.6053147315979
414,5,7.026841163635254,4.614156246185303
415,5,6.313279628753662,4.893953800201416
416,5,6.326576232910156,5.176647663116455
417,5,6.518486022949219,4.612607002258301
418,5,7.029448986053467,4.613460063934326
419,5,6.732780456542969,5.489504814147949
420,5,7.248781681060791,4.989866733551025
421,5,6.458994388580322,4.653271198272705
422,5,6.401028156280518,4.712954044342041
423,5,6.37863302230835,5.2866530418396
424,5,6.935336589813232,4.562760353088379
425,5,6.29524040222168,4.95396900177002
426,5,6.300463199615479,5.106199264526367
427,5,6.29208517074585,4.989041328430176
428,5,7.038151741027832,4.613544464111328
429,5,6.798069477081299,5.4940056800842285
430,5,6.441857814788818,5.364404201507568
431,5,7.235515594482422,4.877824306488037
432,5,6.295546531677246,4.927031517028809
433,5,6.3455586433410645,4.783845901489258
434,5,6.840426921844482,4.534055709838867
435,5,6.341773986816406,4.790555953979492
436,5,6.287313938140869,5.009720325469971
437,5,7.256378650665283,5.038801670074463
438,5,7.018697261810303,4.594377517700195
439,5,6.4104719161987305,5.340104579925537
440,5,6.399292469024658,5.327334403991699
441,5,6.376904487609863,4.728601455688477
442,5,7.223620891571045,4.827162265777588
443,5,7.21220064163208,5.226402282714844
444,5,6.302610874176025,5.1518168449401855
445,5,6.793456077575684,5.502737522125244
446,5,6.457330226898193,4.638488292694092
447,5,6.3313188552856445,4.798433780670166
448,5,7.240304470062256,5.159885406494141
449,5,7.079209327697754,4.631252765655518
450,5,7.212513446807861,5.235960006713867
451,5,6.911573886871338,4.539976596832275
452,5,6.334666728973389,5.244446754455566
453,5,6.326949596405029,4.798300266265869
454,5,6.779943943023682,5.508196830749512
455,5,6.667751312255859,5.497149467468262
456,5,6.984549045562744,5.460423946380615
457,5,6.280820846557617,5.080191612243652
458,5,6.425716400146484,4.659141540527344
459,5,6.756174087524414,5.509354114532471
460,5,7.0679850578308105,5.413511753082275
461,5,7.232905387878418,4.825772285461426
