,month,UMAP1,UMAP2
0,5,0.4687003791332245,2.309903383255005
1,5,0.4871036112308502,2.292109727859497
2,5,0.4269722700119018,2.351704835891724
3,5,0.4846082925796509,2.3530001640319824
4,5,0.3995205760002136,2.279568910598755
5,5,0.5118339657783508,2.3113937377929688
6,5,0.4741164743900299,2.249977827072144
7,5,0.540436327457428,2.3005871772766118
8,5,0.3737060725688934,2.2612109184265137
9,5,0.3761082291603088,2.239628553390503
10,5,0.3815669119358063,2.233104944229126
11,5,0.4609879553318023,2.201546192169189
12,5,0.5570204854011536,2.2857251167297363
13,5,0.4097374975681305,2.2046685218811035
14,5,0.5292062163352966,2.4062819480896
15,5,0.3235557973384857,2.308140993118286
16,5,0.5755419135093689,2.339017629623413
17,5,0.3360298573970794,2.244757890701294
18,5,0.3591966927051544,2.4076037406921387
19,5,0.4459631443023681,2.173131465911865
20,5,0.3626328706741333,2.414891242980957
21,5,0.3665275573730469,2.4192264080047607
22,5,0.3941942453384399,2.181169271469116
23,5,0.5612152218818665,2.221658945083618
24,5,0.3618730008602142,2.4220938682556152
25,5,0.5517930388450623,2.4137816429138184
26,5,0.3937534987926483,2.4459362030029297
27,5,0.3051392734050751,2.254699945449829
28,5,0.4374010562896728,2.4640214443206787
29,5,0.3615928590297699,2.181004524230957
30,5,0.42143115401268,2.46602201461792
31,5,0.3420141637325287,2.4290473461151123
32,5,0.6182428002357483,2.3296384811401367
33,5,0.6096208095550537,2.366891622543335
34,5,0.3104734420776367,2.2080249786376958
35,5,0.2817165553569793,2.347731113433838
36,5,0.3772738575935364,2.468184471130371
37,5,0.4265731871128082,2.490516901016236
38,5,0.586729109287262,2.4315946102142334
39,5,0.2715654671192169,2.35086727142334
40,5,0.6200724244117737,2.386826276779175
41,5,0.531864583492279,2.4779505729675293
42,5,0.4073271453380584,2.1246044635772705
43,5,0.3684534728527069,2.135045051574707
44,5,0.3328915238380432,2.4660089015960693
45,5,0.6335313320159912,2.237213134765625
46,5,0.4427133798599243,2.505443811416626
47,5,0.3519856929779053,2.482012987136841
48,5,0.592522919178009,2.4488730430603027
49,5,0.6182098984718323,2.2003347873687744
50,5,0.5990423560142517,2.4444470405578613
51,5,0.6522736549377441,2.3054513931274414
52,5,0.2818699479103088,2.1948587894439697
53,5,0.5384997725486755,2.4926469326019287
54,5,0.4962597191333771,2.509054183959961
55,5,0.4294625520706177,2.5158028602600098
56,5,0.6549594402313232,2.348355293273926
57,5,0.2888042330741882,2.445059537887573
58,5,0.3755568861961365,2.1085846424102783
59,5,0.2967848777770996,2.154340982437134
60,5,0.5533556342124939,2.501800775527954
61,5,0.2509813010692596,2.400742530822754
62,5,0.5807082653045654,2.131200075149536
63,5,0.4094428420066833,2.5274152755737305
64,5,0.3346728980541229,2.500515937805176
65,5,0.2864226102828979,2.4621946811676025
66,5,0.5224341750144958,2.522714614868164
67,5,0.6471690535545349,2.421778440475464
68,5,0.2589645087718963,2.186756134033203
69,5,0.6802300810813904,2.287359952926636
70,5,0.6632243990898132,2.41827130317688
71,5,0.3994278311729431,2.5430381298065186
72,5,0.2571316063404083,2.165391206741333
73,5,0.4805161654949188,2.5480287075042725
74,5,0.5857508778572083,2.510711908340454
75,5,0.6551406383514404,2.175959348678589
76,5,0.203077495098114,2.3504152297973637
77,5,0.696711540222168,2.2481722831726074
78,5,0.1989270150661468,2.34473204612732
79,5,0.5740270018577576,2.531045436859131
80,5,0.5005545020103455,2.056790828704834
81,5,0.6221529245376587,2.1170475482940674
82,5,0.1997944712638855,2.376041889190674
83,5,0.2344338297843933,2.4569897651672363
84,5,0.6510486006736755,2.140278577804565
85,5,0.187925785779953,2.300633430480957
86,5,0.4716399610042572,2.571240186691284
87,5,0.187923401594162,2.327883005142212
88,5,0.7138931155204773,2.2948286533355717
89,5,0.5860885381698608,2.0822792053222656
90,5,0.5039146542549133,2.56850266456604
91,5,0.7154169678688049,2.322938203811645
92,5,0.3475288152694702,2.062145709991455
93,5,0.6754926443099976,2.163287401199341
94,5,0.4895737171173095,2.5746681690216064
95,5,0.2142196297645568,2.4368696212768555
96,5,0.6806814670562744,2.4485254287719727
97,5,0.1909116357564926,2.2256579399108887
98,5,0.2953790426254272,2.5364420413970947
99,5,0.3357208669185638,2.559429407119751
100,5,0.3416249752044678,2.563547849655152
101,5,0.4032063782215118,2.582232713699341
102,5,0.6145848631858826,2.537564516067505
103,5,0.6494311094284058,2.102257013320923
104,5,0.2483827471733093,2.105184316635132
105,5,0.6239294409751892,2.07722544670105
106,5,0.1607343405485153,2.3119850158691406
107,5,0.6226335167884827,2.5452873706817627
108,5,0.5692221522331238,2.0411834716796875
109,5,0.1629044264554977,2.370577335357666
110,5,0.17044498026371,2.4039065837860107
111,5,0.3693836033344269,2.0222408771514893
112,5,0.5290306210517883,2.020208835601806
113,5,0.4384393095970154,2.009932518005371
114,5,0.1545606851577758,2.263784646987915
115,5,0.3903088867664337,2.602750539779663
116,5,0.6263708472251892,2.064600944519043
117,5,0.7514265179634094,2.2780871391296387
118,5,0.1452230960130691,2.3120458126068115
119,5,0.370380163192749,2.0141310691833496
120,5,0.6561426520347595,2.0812907218933105
121,5,0.6188738942146301,2.0519063472747803
122,5,0.7308380007743835,2.1814513206481934
123,5,0.2365105003118515,2.0852396488189697
124,5,0.1919299364089965,2.132011651992798
125,5,0.757635235786438,2.245980739593506
126,5,0.6994077563285828,2.499983549118042
127,5,0.6716880202293396,2.533717155456543
128,5,0.1416412144899368,2.235804557800293
129,5,0.2009596973657608,2.112743139266968
130,5,0.6647041440010071,2.072793245315552
131,5,0.5389548540115356,1.9987884759902956
132,5,0.2535687088966369,2.5654165744781494
133,5,0.663012683391571,2.06461501121521
134,5,0.44379523396492,2.6327359676361084
135,5,0.618645966053009,2.585939407348633
136,5,0.1316327899694442,2.249319553375244
137,5,0.185149148106575,2.12172794342041
138,5,0.7765591740608215,2.304713726043701
139,5,0.1817916482686996,2.4959003925323486
140,5,0.7441014647483826,2.1586754322052
141,5,0.1258219331502914,2.379278898239136
142,5,0.2690507471561432,2.5873284339904785
143,5,0.502318263053894,2.6373586654663086
144,5,0.3445408046245575,1.9925308227539065
145,5,0.1375035643577575,2.424668312072754
146,5,0.1876553297042846,2.514542579650879
147,5,0.746810257434845,2.1539697647094727
148,5,0.7845789194107056,2.294466018676758
149,5,0.7819089889526367,2.355642795562744
150,5,0.1392853707075119,2.4374473094940186
151,5,0.7885989546775818,2.32114839553833
152,5,0.782842218875885,2.37231969833374
153,5,0.7762009501457214,2.214218854904175
154,5,0.1437403708696365,2.453646183013916
155,5,0.3467979431152344,1.985637187957764
156,5,0.5628732442855835,1.988506317138672
157,5,0.3566009998321533,1.9810811281204224
158,5,0.2564061880111694,2.026810884475708
159,5,0.7842957973480225,2.229898452758789
160,5,0.1351503878831863,2.446705818176269
161,5,0.7277854084968567,2.514230966567993
162,5,0.7465085983276367,2.131495714187622
163,5,0.653192937374115,2.588938474655152
164,5,0.2387820035219192,2.03511381149292
165,5,0.791661262512207,2.3734066486358643
166,5,0.2640725076198578,2.014899015426636
167,5,0.1189789995551109,2.4154365062713623
168,5,0.7870557308197021,2.211329698562622
169,5,0.7733693718910217,2.4483368396759038
170,5,0.1235160455107688,2.4401895999908447
171,5,0.175770953297615,2.08685564994812
172,5,0.4328477084636688,1.955681681632996
173,5,0.3242908120155334,2.639392375946045
174,5,0.6289225220680237,2.6158435344696045
175,5,0.1012254282832145,2.378084897994995
176,5,0.5897282361984253,1.980512022972107
177,5,0.1246294006705284,2.162442922592163
178,5,0.3263547122478485,1.973275899887085
179,5,0.6199156045913696,1.9921777248382568
180,5,0.7983567118644714,2.4044575691223145
181,5,0.2167339324951172,2.5854108333587646
182,5,0.513218343257904,2.668729543685913
183,5,0.8145788311958313,2.2589762210845947
184,5,0.6837825179100037,2.024625778198242
185,5,0.11520317196846,2.157642364501953
186,5,0.7555842995643616,2.5155293941497803
187,5,0.2308312803506851,2.6048059463500977
188,5,0.6005109548568726,1.972219467163086
189,5,0.804964542388916,2.2034406661987305
190,5,0.8156137466430664,2.3686273097991943
191,5,0.6929716467857361,2.589934825897217
192,5,0.2027988284826278,2.0302963256835938
193,5,0.2086095362901687,2.0245919227600098
194,5,0.7324801087379456,2.063800811767578
195,5,0.2105578482151031,2.595395803451538
196,5,0.1307817697525024,2.504326820373535
197,5,0.8136324286460876,2.2039921283721924
198,5,0.8102085590362549,2.4253792762756348
199,5,0.4055245220661163,2.684412717819214
200,5,0.2174803018569946,2.609144687652588
201,5,0.805220901966095,2.168748378753662
202,5,0.1669177860021591,2.565236091613769
203,5,0.8283944129943848,2.24009370803833
204,5,0.2726584374904632,2.649965047836304
205,5,0.2544134557247162,1.9770500659942627
206,5,0.8076139688491821,2.1629998683929443
207,5,0.8341469168663025,2.358078718185425
208,5,0.156768336892128,2.05712890625
209,5,0.4174413084983825,1.9231427907943728
210,5,0.2772334814071655,1.9608558416366575
211,5,0.4710245132446289,1.9200745820999143
212,5,0.8135815858840942,2.4527177810668945
213,5,0.5099403858184814,2.6959927082061768
214,5,0.4262721240520477,1.9178581237792969
215,5,0.0723821967840194,2.4151008129119877
216,5,0.607766330242157,2.668836832046509
217,5,0.6735481023788452,1.9841344356536863
218,5,0.8314167261123657,2.2080297470092773
219,5,0.8099374175071716,2.1459801197052
220,5,0.7734394669532776,2.5370280742645264
221,5,0.2505500018596649,1.96654212474823
222,5,0.1146251559257507,2.09197998046875
223,5,0.5283408761024475,1.9160711765289309
224,5,0.1914713084697723,2.614553689956665
225,5,0.2250691205263137,1.9772965908050537
226,5,0.7365548610687256,2.027454137802124
227,5,0.6632643342018127,2.65108060836792
228,5,0.4699548780918121,2.7120585441589355
229,5,0.7970014214515686,2.516004800796509
230,5,0.2951724827289581,1.935688853263855
231,5,0.797170102596283,2.1007285118103027
232,5,0.6535693407058716,2.659374475479126
233,5,0.3881081044673919,1.9081668853759768
234,5,0.5540650486946106,1.9158157110214236
235,5,0.7769202589988708,2.551255702972412
236,5,0.8570610284805298,2.296706199645996
237,5,0.6833922266960144,1.9744670391082764
238,5,0.7044907212257385,1.988155484199524
239,5,0.7022088766098022,2.631633996963501
240,5,0.1586153358221054,2.602663040161133
241,5,0.8199644684791565,2.120182514190674
242,5,0.1198831126093864,2.561668872833252
243,5,0.2756647765636444,2.687361001968384
244,5,0.0476594157516956,2.185983896255493
245,5,0.0339051559567451,2.3743197917938232
246,5,0.5875124931335449,2.7078301906585693
247,5,0.7400574684143066,1.9971773624420168
248,5,0.7527439594268799,2.61135196685791
249,5,0.0313284248113632,2.2232108116149902
250,5,0.2228817045688629,1.945805072784424
251,5,0.6493648886680603,2.691481828689575
252,5,0.6983195543289185,2.664642572402954
253,5,0.4266639351844787,1.8757835626602173
254,5,0.8530576229095459,2.142086267471313
255,5,0.0352768152952194,2.441565752029419
256,5,0.0339226722717285,2.4381468296051025
257,5,0.6618646383285522,1.9268594980239868
258,5,0.2888427972793579,1.903014063835144
259,5,0.1268050968647003,2.6030993461608887
260,5,0.1220813766121864,2.0188984870910645
